F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_29_318.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_29_318.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_29_318.jpg, 0, 0, 0, 7.797915E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_29_419.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_29_419.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_29_419.jpg, 0, 0, 0, 7.987216E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_29_521.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_29_521.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_29_521.jpg, 0, 0, 0, 7.785912E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_29_625.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_29_625.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_29_625.jpg, 0, 0, 0, 7.844836E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_29_728.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_29_728.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_29_728.jpg, 0, 0, 0, 7.796664E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_29_830.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_29_830.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_29_830.jpg, 0, 0, 0, 7.780392E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_29_932.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_29_932.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_29_932.jpg, 0, 0, 0, 7.758193E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_032.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_032.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_032.jpg, 0, 0, 0, 7.880514E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_133.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_133.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_133.jpg, 0, 0, 0, 7.967187E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_234.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_234.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_234.jpg, 0, 0, 0, 7.846109E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_334.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_334.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_334.jpg, 0, 0, 0, 7.774009E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_436.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_436.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_436.jpg, 0, 0, 0, 7.900881E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_536.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_536.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_536.jpg, 0, 0, 0, 7.789299E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_638.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_638.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_638.jpg, 0, 0, 0, 7.853445E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_740.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_740.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_740.jpg, 0, 0, 0, 7.80769E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_841.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_841.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_841.jpg, 0, 0, 0, 7.849265E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_30_943.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_30_943.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_30_943.jpg, 0, 0, 0, 7.821258E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_045.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_045.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_045.jpg, 0, 0, 0, 7.782909E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_146.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_146.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_146.jpg, 0, 0, 0, 7.802904E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_246.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_246.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_246.jpg, 0, 0, 0, 7.830915E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_347.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_347.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_347.jpg, 0, 0, 0, 7.764379E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_449.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_449.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_449.jpg, 0, 0, 0, 7.965195E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_549.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_549.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_549.jpg, 0, 0, 0, 7.784436E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_650.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_650.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_650.jpg, 0, 0, 0, 7.949716E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_753.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_753.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_753.jpg, 0, 0, 0, 7.908647E-05
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_856.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_856.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_856.jpg, -0.2076012, 0.1494699, 0, 0.0380962
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_31_959.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_31_959.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_31_959.jpg, -0.5613558, 0.5032245, 0, 0.5528402
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_32_060.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_32_060.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_32_060.jpg, -0.8677806, 0.8096493, 0, 1.373855
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_32_163.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_32_163.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_32_163.jpg, -1, 0.942434, 0, 2.426467
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_32_264.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_32_264.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_32_264.jpg, -1, 0.6415882, 0, 3.291939
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_32_365.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_32_365.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_32_365.jpg, -1, 0.3885094, 0, 3.802195
F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\center_2025_01_24_02_55_32_465.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\left_2025_01_24_02_55_32_465.jpg, F:\MS\Udemy courses\Self Driving Cars\Srction 13 Behavioral cloning\Training Data\IMG\right_2025_01_24_02_55_32_465.jpg, -0.7199503, 0.6807948, 0, 4.440265
